ACT_STOP_STN|NEW_TRIP_NAME|SERVICE_DATE|PLN_STN_ARRV_TIME|ACT_STN_ARRV_TIME|PLN_STN_DPRT_TIME|ACT_STN_DPRT_TIME|SEGMENT_DIRECTION|TRIP_NAME|SERVICE_TYPE|SERVICE_LINE|TRIP_ZONE|ORIG_STN|DEST_STN|LEAD_SET_NUMBER|LEAD_SET_TYPE|NODE_SEQ_ORDER|ACT_STOP_NODE|REPORTING_LINE|ACT_STN_DPRT_TIME_BAND|ACT_STN_ARRV_TIME_BAND|CARD_TYPE|SEAT_CAPACITY|OCCUPANCY_RANGE
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Adult|896|21-40
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|All card types|896|41-60
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|CTP|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Child/Youth|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Concession|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Day Pass Child/Youth w/o SAF|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Day Pass Child/Youth with SAF|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Day Pass Child/Youth without SAF|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Day Pass with SAF|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Day Pass without SAF|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Employee|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Free Travel|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|School Student|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Senior/Pensioner|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Sgl Trip Rail Adult|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|Sgl Trip Rail Child/Youth|896|0-20
Regents Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:12:30|2020-10-09 18:12:30|2020-10-09 18:16:00|2020-10-09 18:16:17|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|1|RPK1|Bankstown|18:15-18:29|18:00-18:14|UNKNOWN|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Adult|896|21-40
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|All card types|896|41-60
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|CTP|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Child/Youth|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Concession|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Day Pass Child/Youth w/o SAF|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Day Pass Child/Youth with SAF|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Day Pass Child/Youth without SAF|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Day Pass with SAF|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Day Pass without SAF|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Employee|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Free Travel|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|School Student|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Senior/Pensioner|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Sgl Trip Rail Adult|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|Sgl Trip Rail Child/Youth|896|0-20
Berala|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:18:00|2020-10-09 18:18:00|2020-10-09 18:18:30|2020-10-09 18:18:30|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|2|BRL1|Bankstown|18:15-18:29|18:15-18:29|UNKNOWN|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Adult|896|21-40
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|All card types|896|41-60
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|CTP|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Child/Youth|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Concession|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Day Pass Child/Youth w/o SAF|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Day Pass Child/Youth with SAF|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Day Pass Child/Youth without SAF|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Day Pass with SAF|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Day Pass without SAF|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Employee|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Free Travel|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|School Student|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Senior/Pensioner|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Sgl Trip Rail Adult|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|Sgl Trip Rail Child/Youth|896|0-20
Lidcombe|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 18:22:00|2020-10-09 18:22:00|2020-10-09 18:33:00|2020-10-09 18:33:00|Down|10-R||T3 Bankstown Line||Regents Park|Lidcombe||B|3|LCE5|Bankstown|18:30-18:44|18:15-18:29|UNKNOWN|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Adult|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|All card types|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|CTP|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Child/Youth|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Concession|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Day Pass Child/Youth w/o SAF|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Day Pass Child/Youth with SAF|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Day Pass Child/Youth without SAF|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Day Pass with SAF|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Day Pass without SAF|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Employee|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Free Travel|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|School Student|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Senior/Pensioner|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Sgl Trip Rail Adult|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|Sgl Trip Rail Child/Youth|896|0-20
Leppington|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:36:01|2020-10-09 15:36:01|2020-10-09 15:54:01|2020-10-09 15:54:01|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|1|LEP1|Leppington|15:45-15:59|15:30-15:44|UNKNOWN|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Adult|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|All card types|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|CTP|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Child/Youth|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Concession|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Day Pass Child/Youth w/o SAF|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Day Pass Child/Youth with SAF|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Day Pass Child/Youth without SAF|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Day Pass with SAF|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Day Pass without SAF|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Employee|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Free Travel|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|School Student|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Senior/Pensioner|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Sgl Trip Rail Adult|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|Sgl Trip Rail Child/Youth|896|0-20
Edmondson Park|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 15:59:00|2020-10-09 15:58:59|2020-10-09 15:59:30|2020-10-09 15:58:59|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|2|EDP1|Leppington|15:45-15:59|15:45-15:59|UNKNOWN|896|0-20
Glenfield|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 16:03:00|2020-10-09 16:03:00|2020-10-09 16:05:00|2020-10-09 16:04:54|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|3|GFD2|Leppington|16:00-16:14|16:00-16:14|Adult|896|0-20
Glenfield|10-N-JOINED|2020-10-09 00:00:00|2020-10-09 16:03:00|2020-10-09 16:03:00|2020-10-09 16:05:00|2020-10-09 16:04:54|Up|10-N||T2 Inner West & Leppington Line||Leppington|Central||B|3|GFD2|Leppington|16:00-16:14|16:00-16:14|All card types|896|21-40
